191,"652215201007013939","林天明",3,"16567060285",4
192,"232506200207015098","毕军",3,"15504472708",4
193,"410303200907011217","胡金兰",3,"17006463465",4
194,"512501200607019739","游嘉华",3,"13699251551",4
195,"35280920110701524X","汪明亮",3,"17080193318",4
196,"612917199007019074","毛丽霞",4,"16991568950",0
197,"15171919870701195X","龚宝霞",4,"17917113189",0
198,"132401196007011885","夏国军",4,"15857755223",0
199,"452405197107014770","俞小生",5,"13147369924",0
200,"630515199507016862","易志高",5,"19578656474",0
201,"342520199307011163","舒国良",1,"17492169199",0
202,"141309198207012482","卢玉兰",1,"17667825427",0
203,"450701196507017588","顾德海",1,"16940641102",0
204,"531405200607012070","向国军",1,"13557714355",0
205,"511810200007014450","常建林",1,"17453959777",0
206,"462814200307019677","顾海霞",1,"16908307022",0
207,"522503196007012096","杨大贵",1,"14774428846",0
208,"150511198207014510","宇文金生",1,"18219767942",0
209,"412404200207012183","苏丽芳",1,"18180941742",0
210,"361412196107014240","公孙萍",1,"17793120949",0
211,"640602200407012718","侯海明",1,"18491399533",0
212,"121308200607018445","史浩华",1,"17378438768",0
213,"630307200607016557","陈建明",1,"15773428744",0
214,"142311200107012349","樊秋月",1,"15982997413",0
215,"342311197007018498","白宝玉",1,"15314851207",0
216,"210518199507010832","钟丽丽",1,"15829989045",0
217,"112720200307014528","向春霞",1,"13975342987",0
218,"360711198607010885","叶光远",1,"19107512818",0
219,"461012198707013875","安国梁",1,"17074870555",0
220,"221314200107018829","柯勇",1,"15551124354",0
221,"451208197207014134","安新福",1,"17953714175",0
222,"650503197507015834","高海英",1,"17417370368",0
223,"141408196007015531","蓝建华",1,"19622577291",0
224,"352901199307014940","安秀霞",1,"13706816549",0
225,"130406196507016471","聂秀英",1,"17955429092",0
226,"641919196207019347","纪光杰",1,"17951447119",0
227,"330813197507013753","焦国强",1,"17137830737",0
228,"352109199407018452","龚冬梅",1,"17012856857",0
229,"652503198707017435","司徒秀霞",1,"16927957605",0
230,"632813196907014681","殷雪松",1,"13408689889",0
231,"360614200707016241","洪大强",1,"13735085930",0
232,"15230119900701448X","葛光远",1,"18157309916",0
233,"410615196407013825","郝建军",1,"17525519693",0
234,"420210198807012722","冉金凤",1,"19989709023",0
235,"410710199907018662","凌小霞",1,"16673431637",0
236,"652320196907015772","霍丽",1,"16705434738",0
237,"412807196907016232","阮建辉",1,"19540730059",0
238,"132717199407019756","公孙国强",1,"17954732810",0
239,"363005195607011806","彭秀珍",1,"13063776189",0
240,"532514197607017515","俞大富",1,"19066339565",0
241,"321109199307019670","唐春梅",1,"13430462499",0
242,"522308195907017358","涂长富",1,"19267287224",0
243,"522803195907016414","康建林",1,"18783153116",0
244,"132108198007015031","符银强",1,"19256160551",0
245,"62170919770701892X","康嘉辉",1,"17635650447",0
246,"310819196307013230","路银生",1,"13447093461",0
247,"372116197507014430","严明强",1,"18444481876",0
248,"410118195707018465","岳玉霞",1,"17384525300",0
249,"220204197407010438","高丽萍",1,"13421914484",0
250,"652415197607012958","崔玉华",1,"17286564689",0
251,"23261519790701347X","龚明华",1,"17812494693",0
252,"120517196507012123","梅国梁",1,"18516599116",0
253,"340511199907018096","伍毅",1,"18752524450",0
254,"422506198607010793","阎宇航",1,"13806864762",0
255,"230701197307015979","尚国良",1,"13400810357",0
256,"541818198107011405","邢秀琴",1,"13260064819",0
257,"112711200207019894","鲁志强",1,"17649100256",0
258,"142311198207017091","贾国强",1,"16651395174",0
259,"141217198107015170","苏桂英",1,"15635903431",0
260,"640102199707010738","柯海峰",1,"19894411788",0
261,"120101200707018235","段子杰",1,"18989423333",0
262,"371804200307016008","侯银梅",1,"18599056686",0
263,"21011219870701506X","叶浩",1,"17630171973",0
264,"621019199007018164","常文涛",1,"19230416722",0
265,"502017196607013532","侯银凤",1,"13706754520",0
266,"411918199407010886","左光远",1,"13610581990",0
267,"641306199807015445","诸葛玉霞",1,"18307870963",0
268,"441513200707019118","谭金凤",1,"15311883780",0
269,"631314196407016902","尚杰伦",1,"18267095189",0
270,"15132019910701619X","金玉兰",1,"18825305289",0
271,"13171120150701868X","欧阳海军",2,"13366558528",0
272,"221411202307016567","钟光华",2,"15536022816",0
273,"451911201507012232","上官海波",2,"17169598940",0
274,"131418202207012019","邹福星",2,"17502550629",0
275,"522707202007018599","宇文长荣",2,"13209379838",0
276,"412903201507012586","韦光耀",2,"19271148288",0
277,"613001202307014051","司马丽华",2,"13073081989",0
278,"440619201207011491","尚冬生",2,"13697327827",0
279,"112615201307011341","高小生",2,"15814121217",0
280,"142407202307011586","钱玉琴",2,"19915109769",0
281,"142317201807017709","袁建军",2,"18243140667",0
282,"621101202307018509","汤天辉",2,"15151114852",0
283,"410602201807014423","谢海军",2,"14583529612",0
284,"370602201807019213","史大富",2,"15749405193",0
285,"451220201307011102","高宝山",2,"17485567826",0
286,"62251920100701409X","蔡德强",3,"18998743479",4
287,"521501200307013459","阮秀英",3,"19709656418",4
288,"452919201107014687","梁金花",3,"18041245809",4
289,"121701200707019901","梅长富",3,"17839546039",4
290,"640420200807014984","周建军",3,"19978442551",4
291,"652914200807017724","毛秋华",3,"15273534407",4
292,"632613200507014218","兰杰福",3,"17051383080",4
293,"461119200407011640","夏侯秀珍",3,"18972678229",4
294,"41300320070701054X","石小明",3,"13424894364",4
295,"331916200907015643","戴明亮",3,"19192975531",4
296,"352015199707019061","陶春明",4,"18149302991",0
297,"34291920020701027X","姜海明",4,"19397571320",0
298,"32271519820701422X","章嘉福",4,"13161859699",0
299,"543002197207010496","唐俊辉",5,"18557717367",0
300,"461618198707018212","翁德武",5,"18786252946",0
301,"502801199107016100","司马银梅",1,"15044208356",0
302,"642006198107017458","萧福贵",1,"19977251329",0
303,"111820200107013015","董丽霞",1,"17218786041",0
304,"622316199507013536","舒小杰",1,"18389068127",0
305,"231913195807011673","辛玉华",1,"18927394863",0
306,"151416199707012134","童玉兰",1,"13200216872",0
307,"220706196007011525","宋德荣",1,"17801834485",0
308,"462301198707011755","秦丽君",1,"16954212964",0
309,"112006197407017785","丁金明",1,"14965492297",0
310,"331811196007016265","龙冬梅",1,"16531326263",0
311,"500505200307017100","钱玉梅",1,"13204455093",0
312,"220907197807013782","余海强",1,"17978594537",0
313,"230920198907019441","慕容雪莲",1,"17757595990",0
314,"350208199907018173","甘浩强",1,"14543691952",0
315,"110117197307010028","姜玉芳",1,"19704527992",0
316,"210318197207018859","苗国栋",1,"16978404732",0
317,"210819197207016099","霍天华",1,"18745910553",0
318,"322320199707013155","康海涛",1,"18378841631",0
319,"370913196407012962","倪丽萍",1,"13083440355",0
320,"411409198207017372","凌秀兰",1,"18776827245",0
321,"621520197907012132","霍金宝",1,"13391435278",0
322,"36031619640701601X","何福军",1,"19829664087",0
323,"110519196007017981","邵长富",1,"13227014845",0
324,"22201819640701234X","石伟",1,"13786347289",0
325,"150515195707013946","甘超",1,"17353433471",0
326,"642917196407012623","翟嘉辉",1,"19729760618",0
327,"441406200107018681","冉志伟",1,"17460365244",0
328,"611002198607012037","梅建国",1,"13402699501",0
329,"62020819710701682X","吴明",1,"15271255306",0
330,"452620197807014346","倪秋生",1,"19649905035",0
331,"430310196507014126","孟建军",1,"13427471105",0
332,"433006197007018944","钟文彬",1,"15244918036",0
333,"320713196407018950","苏秋红",1,"19021038438",0
334,"342210196607011074","谢春梅",1,"16595800242",0
335,"51030919600701436X","袁海霞",1,"17808321569",0
336,"340720199107019856","易建林",1,"18249361052",0
337,"650419196007017244","尉迟俊华",1,"17440596124",0
338,"320419199707012310","徐小富",1,"13778791908",0
339,"231909197107010455","施建国",1,"13400859255",0
340,"340409195807011625","吕子华",1,"19870932770",0
341,"111120200007018099","林秋生",1,"16626799413",0
342,"531515199107010426","邵新强",1,"15041236054",0
343,"420420200107011538","沈海明",1,"17803082377",0
344,"503020199707013487","马大贵",1,"15166095464",0
345,"502101196607017220","单小娟",1,"18579848356",0
346,"420317195807014476","谢冬英",1,"19120253102",0
347,"542303195607010383","贾永辉",1,"18049425164",0
348,"510509198307019576","俞秋霞",1,"15046085776",0
349,"322417195907011276","余福祥",1,"16639443075",0
350,"441820198607011784","上官金宝",1,"19893875833",0
351,"631204198407010640","苗秋香",1,"19391662058",0
352,"411008197607019913","阮秀华",1,"18256623985",0
353,"441909197507010402","任子福",1,"19898183677",0
354,"211119197007014921","张雪梅",1,"15906260059",0
355,"312009196707019901","宋明亮",1,"18841794889",0
356,"431512196407019362","余嘉辉",1,"17471525392",0
357,"421106196107018842","阎杰华",1,"17039573564",0
358,"320814200307013248","贺秋华",1,"17728277581",0
359,"310503200207019549","葛国军",1,"18874482058",0
360,"442910196207017671","宇文子辉",1,"18560187263",0
361,"322011195907011209","兰光荣",1,"16715654778",0
362,"352907197407011017","黄小敏",1,"13833707415",0
363,"610906196407019220","杨国栋",1,"18987737204",0
364,"130407197507010679","宋金明",1,"18574982925",0
365,"141702197507013519","朱明军",1,"19075209745",0
366,"540817197207010619","龙光远",1,"13327040706",0
367,"441820199207013320","田永胜",1,"17805126939",0
368,"372608196907014379","齐海涛",1,"17403493834",0
369,"331419196107016341","吴秀英",1,"13272050163",0
370,"453016200007016763","田秀兰",1,"16854406974",0
371,"500307202207016099","毕永健",2,"13508606594",0
372,"111012201807012348","钟永明",2,"19609108113",0
373,"231213201907016199","长孙德生",2,"15009999090",0
374,"34240620220701051X","凌新宇",2,"18191198255",0
375,"640807202007016818","鲁宝琴",2,"18166190240",0
376,"232817201407016319","鲁金生",2,"18938357307",0
377,"443009202007013005","阎海荣",2,"13511651276",0
378,"431818201407019715","江长贵",2,"15754333009",0
379,"141707201607011458","白光荣",2,"19766223778",0
380,"621116202007012169","夏侯永辉",2,"13187216575",0
381,"321707201907017863","葛建强",2,"17626021332",0
382,"111509201407012276","曹宝琴",2,"18803204250",0
383,"231610202007015948","曾宝霞",2,"19162141062",0
384,"352017202107012277","熊春英",2,"18064440819",0
385,"62270520200701277X","罗勇",2,"17179822206",0
386,"633006200807019939","尹小华",3,"13360280248",4
387,"510508200407019913","田志伟",3,"14500384911",4
388,"411609200607013363","谢宝国",3,"16741559638",4
389,"610109200607015202","温春红",3,"14945330245",4
390,"432009200707018956","柳志文",3,"17154658941",4
391,"422719201007018705","司徒小强",3,"14599603431",4
392,"510415200807015119","长孙秋华",3,"13256892740",4
393,"632006200807017414","卢银兰",3,"19789764670",4
394,"502305200207010914","盛海英",3,"13383946856",4
395,"512819200607016052","夏嘉荣",3,"18029532195",4
396,"130602199407018903","程雪峰",4,"18706147528",0
397,"462514195607018983","姜文昊",4,"13834828245",0
398,"221810199907017732","于秀华",4,"18134566179",0
399,"151812200507016060","刘永华",5,"13274484713",0
400,"630504196907016383","袁德荣",5,"17461455757",0
401,"650318199607010689","段德明",1,"18824378080",0
402,"351314196007013983","严冬杰",1,"15122218550",0
403,"520518199807016649","常建平",1,"15605092238",0
404,"331007197807010378","萧光明",1,"14564199848",0
405,"431119197907010038","赵宝霞",1,"17146245006",0
406,"320212199507010446","曹子强",1,"13689321439",0
407,"120609196707018437","邹春生",1,"17883565707",0
408,"460107196707016181","翟敏",1,"18239385495",0
409,"622019196607010833","卢海波",1,"15187243800",0
410,"410915198907010108","文小伟",1,"14991060501",0
411,"641016199207016838","牛国辉",1,"13434339587",0
412,"122310196507012541","单玉兰",1,"13288802275",0
413,"512308197207011307","詹强",1,"18400180017",0
414,"311605196107013211","温宇华",1,"18902336977",0
415,"540613198907010087","司马国梁",1,"18363003351",0
416,"140911199607015293","温志文",1,"19333709861",0
417,"501017198107017818","聂冬梅",1,"17038134706",0
418,"343014197107010868","温新贵",1,"15172149895",0
419,"532717200307016849","黎文杰",1,"15283328860",0
420,"210804198707017119","毕海波",1,"15502247964",0
421,"112810199207019409","江春红",1,"17646016538",0
422,"210306196207013839","卢长江",1,"19988290668",0
423,"541619198607013509","辛建军",1,"18276639997",0
424,"411302196107017341","余秀英",1,"13810003091",0
425,"371013200507013031","温雪莲",1,"13811421051",0
426,"350411197107014107","霍秋生",1,"14961572053",0
427,"231011197807015225","徐明珠",1,"18023411628",0
428,"221814196207018293","崔玉梅",1,"19980765691",0
429,"120909196407015863","袁福海",1,"19169659655",0
430,"322219196507015135","夏秀云",1,"13711334807",0
431,"351003197007012752","霍宝国",1,"18358260065",0
432,"15010419690701703X","申丽娟",1,"13388015682",0
433,"36210820030701659X","靳玉英",1,"15566880310",0
434,"331312200407016326","吕国梁",1,"13201143622",0
435,"440420197307019277","梁文丽",1,"18616011785",0
436,"51280519690701318X","侯雪梅",1,"17858205064",0
437,"542316198307018805","左雪梅",1,"13327219628",0
438,"13060519960701907X","钱冬军",1,"17476856046",0
439,"231613198307011703","温杰军",1,"16528228742",0
440,"440513195807014192","谢宝军",1,"18432685215",0
441,"220417197907016855","莫海波",1,"17018439347",0
442,"652004196507015910","罗志远",1,"16565645412",0
443,"322004196607017319","尹明强",1,"19052775343",0
444,"611509199007012814","蒋玉英",1,"17997620696",0
445,"232204199207010460","甘冬杰",1,"18809719685",0
446,"630319197807012850","上官建军",1,"13515087250",0
447,"120101200307014526","戴宝山",1,"18914046779",0
448,"210607196507015353","洪丽华",1,"17781966035",0
449,"142114198507010914","舒明珠",1,"18484392440",0
450,"611420197407019592","诸葛冬梅",1,"13581410437",0
451,"36230920020701384X","邓春兰",1,"19305415974",0
452,"461119200007018616","雷建文",1,"15568502123",0
453,"641006198207010519","詹金宝",1,"13830591408",0
454,"321804197707012520","范志平",1,"19189014983",0
455,"142005198107019264","宇文玉兰",1,"15508544067",0
456,"451612197707016968","潘德武",1,"17151573735",0
457,"641911199307016381","邓浩",1,"19241451218",0
458,"361801199307010304","季丽",1,"15300732956",0
459,"411102195607012912","赵建军",1,"16808129905",0
460,"111705197107010996","邢丽芳",1,"15032571450",0
461,"500714195807011630","于长贵",1,"19230421629",0
462,"521304197807011058","曹雪梅",1,"15320063311",0
463,"231120197007012423","韦海军",1,"17546150445",0
464,"511619199107014555","路子华",1,"13435948958",0
465,"120813197407017619","任浩宇",1,"13552273485",0
466,"341218197507019110","翟银凤",1,"19377150662",0
467,"21081119860701036X","谢浩杰",1,"17196425748",0
468,"411407198707019590","龙秀云",1,"17487795907",0
469,"220204198107012508","凌宝林",1,"18254620332",0
470,"111404199207015803","靳丽英",1,"19512407093",0
471,"643013201807013190","戴小华",2,"19682978159",0
472,"460812201807014418","甘玉琴",2,"19549329080",0
473,"310109201407013804","徐明远",2,"17919716408",0
474,"631005202307011499","袁文丽",2,"18855018124",0
475,"121702201607012535","黎春华",2,"13038245080",0
476,"151915202007019795","万冬红",2,"15822549014",0
477,"130711201707014834","潘宝军",2,"15943484905",0
478,"652405202007019495","汤春红",2,"19362532369",0
479,"34132020140701372X","尉迟光军",2,"17755418216",0
480,"501114201607018930","黄雪峰",2,"17833344845",0
481,"611704201607011267","白秋菊",2,"15599398140",0
482,"331206202007019233","徐子强",2,"19344625764",0
483,"432404202307017726","彭海波",2,"17441842761",0
484,"512102201907016213","耿明强",2,"13023559624",0
485,"45301520180701924X","孙光杰",2,"13923361254",0
486,"322712201107014404","易金明",3,"18291828007",4
487,"112111200607013288","李银宝",3,"19053363926",4
488,"222116201107012707","马志远",3,"18768087403",4
489,"122301200707013154","邹银强",3,"16721237642",4
490,"411703200807013306","谭秀珍",3,"13927478105",4
491,"461516200407016794","顾天宇",3,"16809346656",4
492,"542216200807010652","上官明远",3,"19236323934",4
493,"511114200707012808","颜秀英",3,"16591957141",4
494,"642409200507011355","唐秀兰",3,"18897903686",4
495,"642214201007010967","苏国庆",3,"18165552494",4
496,"512509197807018673","林杰明",4,"17879955142",0
497,"231813198707019238","黎永健",4,"14925169307",0
498,"440613195907013520","沈浩然",4,"19683604131",0
499,"372308199307011534","康秀华",5,"17470823883",0
500,"461315198807019743","李春梅",5,"15085628402",0
501,"51011119600701220X","殷永军",1,"17281351127",0
502,"322208198707012967","庄秋生",1,"17622235861",0
503,"111711197807014856","兰明亮",1,"17183653519",0
504,"44071919960701200X","尹国平",1,"13287347045",0
505,"522513196307013843","雷勇",1,"17786103543",0
506,"153010198307011033","翟宝玉",1,"18507355392",0
507,"501413196207014718","莫银兰",1,"13502106976",0
508,"34120219690701441X","谢秋梅",1,"17521859090",0
509,"310304195607013092","李冬梅",1,"18944971725",0
510,"342619196807017314","朱海明",1,"14534758966",0
511,"321801198207014234","欧秀琴",1,"16700538493",0
512,"500101199307017378","史俊明",1,"16748972972",0
513,"120916199507014451","龚子荣",1,"13249773646",0
514,"332002197807010836","范雪松",1,"13366235571",0
515,"151216199307015036","顾玉珍",1,"15081287562",0
516,"372712200307012176","武新宇",1,"16715490988",0
517,"212603198207013634","汪志刚",1,"17733564899",0
518,"130519197807010671","令狐刚",1,"13008253272",0
519,"331416198707019220","龙建强",1,"18313361974",0
520,"521403196307014767","曹浩明",1,"15203200762",0
521,"121415195907017239","焦冬雪",1,"19045397564",0
522,"311305200407018164","史娜",1,"18269147394",0
523,"420612195807010955","秦秋菊",1,"16681892444",0
524,"232401197507016920","罗海涛",1,"13972681035",0
525,"650110198707017814","顾杰贵",1,"15061354716",0
526,"540209198507015659","易雪莲",1,"16688516114",0
527,"440301197907012218","兰建辉",1,"15816900604",0
528,"52260219710701026X","陆雪梅",1,"19673278699",0
529,"612814196907014465","司徒文彬",1,"17866466103",0
530,"132512196007010342","蒋雪琴",1,"19943301078",0
531,"542417197107014292","李静",1,"14721172255",0
532,"332109196407012248","田超",1,"17112056153",0
533,"511201197607019016","龙春生",1,"15086439437",0
534,"11082019580701353X","侯丽丽",1,"18714898263",0
535,"370520197207010897","司徒春华",1,"19632032607",0
536,"500218196507016213","龙子杰",1,"17452887553",0
537,"501605198007011133","吕长军",1,"19873299861",0
538,"630219199907014312","陶文涛",1,"17791670219",0
539,"512716196807016475","司空玉芳",1,"16877862903",0
540,"341617198507018249","吕明辉",1,"13354923724",0
541,"502519200407010176","周德才",1,"13015646676",0
542,"500718195607016491","孔永华",1,"13089664135",0
